time,keys,target_x,target_y,target_z,target_rx,target_ry,target_rz,feedback_p1,feedback_p2,feedback_p3,feedback_p4,feedback_p5,target_p1,target_p2,target_p3,target_p4,target_p5,pulse_err1,pulse_err2,pulse_err3,pulse_err4,pulse_err5
1789282546.7480333,d,0.0010000000000000005,0.0,-0.008999999999999998,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282546.7633915,d,0.0010000000000000005,0.0,-0.008799999999999997,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282546.7829406,d,0.0010000000000000005,0.0,-0.008599999999999997,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282546.7989655,d,0.0010000000000000005,0.0,-0.008399999999999996,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282546.8163273,d,0.0010000000000000005,0.0,-0.008199999999999995,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282546.8469832,d,0.0010000000000000005,0.0,-0.007999999999999995,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282546.865182,d,0.0010000000000000005,0.0,-0.007799999999999995,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282546.8824203,d,0.0010000000000000005,0.0,-0.007599999999999996,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282546.8996406,d,0.0010000000000000005,0.0,-0.007399999999999996,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282546.9152768,d,0.0010000000000000005,0.0,-0.007199999999999996,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282546.9495628,d,0.0010000000000000005,0.0,-0.006999999999999997,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282546.9649036,d,0.0010000000000000005,0.0,-0.006799999999999997,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282546.9799755,d,0.0010000000000000005,0.0,-0.006599999999999997,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282546.999718,d,0.0010000000000000005,0.0,-0.006399999999999998,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282547.0154178,d,0.0010000000000000005,0.0,-0.006199999999999998,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282547.0489292,d,0.0010000000000000005,0.0,-0.005999999999999998,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282547.0662034,d,0.0010000000000000005,0.0,-0.005799999999999999,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282547.083063,d,0.0010000000000000005,0.0,-0.005599999999999999,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282547.1041307,d,0.0010000000000000005,0.0,-0.005399999999999999,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282547.1197252,d,0.0010000000000000005,0.0,-0.0052,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282547.1495235,d,0.0010000000000000005,0.0,-0.005,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282547.167105,d,0.0010000000000000005,0.0,-0.0048000000000000004,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282547.1830826,d,0.0010000000000000005,0.0,-0.004600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282547.1982167,d,0.0010000000000000005,0.0,-0.004400000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282547.2161176,d,0.0010000000000000005,0.0,-0.0042000000000000015,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282547.2482204,d,0.0010000000000000005,0.0,-0.004000000000000002,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282547.2664225,d,0.0010000000000000005,0.0,-0.0038000000000000017,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282547.2821753,d,0.0010000000000000005,0.0,-0.0036000000000000016,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282547.298938,d,0.0010000000000000005,0.0,-0.0034000000000000015,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282547.3164048,d,0.0010000000000000005,0.0,-0.0032000000000000015,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282547.347047,d,0.0010000000000000005,0.0,-0.0030000000000000014,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282547.3651752,d,0.0010000000000000005,0.0,-0.0028000000000000013,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282547.380968,d,0.0010000000000000005,0.0,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282547.3967528,,0.0010000000000000005,0.0,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282547.4149904,,0.0010000000000000005,0.0,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282547.4506655,,0.0010000000000000005,0.0,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282547.4656851,,0.0010000000000000005,0.0,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282547.4812734,,0.0010000000000000005,0.0,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282547.498165,,0.0010000000000000005,0.0,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282547.5162094,q,0.0010000000000000005,0.0002,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282547.5476124,q,0.0010000000000000005,0.0004,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282547.5660024,q,0.0010000000000000005,0.0006000000000000001,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282547.582836,q,0.0010000000000000005,0.0008,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282547.5983315,q,0.0010000000000000005,0.001,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282547.6169786,q,0.0010000000000000005,0.0012000000000000001,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282547.6477706,q,0.0010000000000000005,0.0014000000000000002,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282547.6667793,q,0.0010000000000000005,0.0016000000000000003,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282547.6817079,q,0.0010000000000000005,0.0018000000000000004,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282547.6979272,q,0.0010000000000000005,0.0020000000000000005,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282547.7162793,q,0.0010000000000000005,0.0022000000000000006,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282547.7471678,q,0.0010000000000000005,0.0024000000000000007,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282547.7668533,q,0.0010000000000000005,0.0026000000000000007,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282547.7816818,q,0.0010000000000000005,0.002800000000000001,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282547.7969413,q,0.0010000000000000005,0.003000000000000001,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282547.8157177,q,0.0010000000000000005,0.003200000000000001,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282547.8468804,q,0.0010000000000000005,0.003400000000000001,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282547.8667936,q,0.0010000000000000005,0.003600000000000001,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282547.8835309,q,0.0010000000000000005,0.0038000000000000013,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282547.8987522,q,0.0010000000000000005,0.004000000000000001,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282547.917066,q,0.0010000000000000005,0.004200000000000001,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282547.9495265,q,0.0010000000000000005,0.0044,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282547.9657257,q,0.0010000000000000005,0.0046,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282547.982734,q,0.0010000000000000005,0.0048,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282547.9974701,q,0.0010000000000000005,0.004999999999999999,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282548.0162158,q,0.0010000000000000005,0.005199999999999999,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282548.0473623,q,0.0010000000000000005,0.0053999999999999986,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282548.0654867,q,0.0010000000000000005,0.005599999999999998,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282548.0812964,q,0.0010000000000000005,0.005799999999999998,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282548.0997748,q,0.0010000000000000005,0.0059999999999999975,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282548.114849,q,0.0010000000000000005,0.006199999999999997,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282548.1462913,q,0.0010000000000000005,0.006399999999999997,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282548.1615608,q,0.0010000000000000005,0.0065999999999999965,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282548.177297,q,0.0010000000000000005,0.006799999999999996,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282548.2149124,q,0.0010000000000000005,0.006999999999999996,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282548.2156599,q,0.0010000000000000005,0.0071999999999999955,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282548.249734,q,0.0010000000000000005,0.007399999999999995,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282548.2652588,q,0.0010000000000000005,0.007599999999999995,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282548.2814424,q,0.0010000000000000005,0.0077999999999999944,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282548.2995698,q,0.0010000000000000005,0.007999999999999995,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282548.31569,q,0.0010000000000000005,0.008199999999999995,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282548.347613,q,0.0010000000000000005,0.008399999999999996,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282548.3658607,q,0.0010000000000000005,0.008599999999999997,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282548.38141,q,0.0010000000000000005,0.008799999999999997,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282548.3996842,q,0.0010000000000000005,0.008999999999999998,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282548.430714,q,0.0010000000000000005,0.009199999999999998,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282548.449749,q,0.0010000000000000005,0.009399999999999999,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282548.4671855,q,0.0010000000000000005,0.0096,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282548.4821975,q,0.0010000000000000005,0.0098,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282548.4977546,q,0.0010000000000000005,0.01,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282548.5314293,q,0.0010000000000000005,0.0102,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282548.54901,q,0.0010000000000000005,0.010400000000000001,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282548.5642152,q,0.0010000000000000005,0.010600000000000002,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282548.579558,q,0.0010000000000000005,0.010800000000000002,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282548.6003103,q,0.0010000000000000005,0.011000000000000003,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282548.616265,q,0.0010000000000000005,0.011200000000000003,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282548.6479201,q,0.0010000000000000005,0.011400000000000004,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282548.6656613,q,0.0010000000000000005,0.011600000000000004,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282548.6829598,q,0.0010000000000000005,0.011800000000000005,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282548.6995249,q,0.0010000000000000005,0.012000000000000005,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282548.7308154,q,0.0010000000000000005,0.012200000000000006,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282548.7495306,q,0.0010000000000000005,0.012400000000000007,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282548.7651858,q,0.0010000000000000005,0.012600000000000007,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282548.7804468,q,0.0010000000000000005,0.012800000000000008,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282548.795761,q,0.0010000000000000005,0.013000000000000008,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282548.8303082,q,0.0010000000000000005,0.013200000000000009,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282548.84798,q,0.0010000000000000005,0.013400000000000009,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282548.8632164,q,0.0010000000000000005,0.01360000000000001,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282548.8822188,q,0.0010000000000000005,0.01380000000000001,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282548.8977525,q,0.0010000000000000005,0.01400000000000001,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282548.9305904,q,0.0010000000000000005,0.014200000000000011,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282548.9460251,q,0.0010000000000000005,0.014400000000000012,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282548.9656296,q,0.0010000000000000005,0.014600000000000012,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282548.9814975,q,0.0010000000000000005,0.014800000000000013,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282548.9982948,q,0.0010000000000000005,0.015000000000000013,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282549.0164413,q,0.0010000000000000005,0.015200000000000014,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282549.047728,q,0.0010000000000000005,0.015400000000000014,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282549.0662308,q,0.0010000000000000005,0.015600000000000015,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282549.0850868,q,0.0010000000000000005,0.015800000000000015,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282549.1009572,q,0.0010000000000000005,0.016000000000000014,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282549.115974,q,0.0010000000000000005,0.016200000000000013,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282549.1506186,q,0.0010000000000000005,0.016400000000000012,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282549.1661925,q,0.0010000000000000005,0.01660000000000001,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282549.182613,q,0.0010000000000000005,0.01680000000000001,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282549.1964881,q,0.0010000000000000005,0.017000000000000008,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282549.216587,q,0.0010000000000000005,0.017200000000000007,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282549.2480648,q,0.0010000000000000005,0.017400000000000006,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282549.2648146,q,0.0010000000000000005,0.017600000000000005,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282549.2805989,q,0.0010000000000000005,0.017800000000000003,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282549.2982981,q,0.0010000000000000005,0.018000000000000002,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282549.3305268,q,0.0010000000000000005,0.0182,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282549.3482726,q,0.0010000000000000005,0.0184,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282549.3642907,q,0.0010000000000000005,0.0186,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282549.3833175,q,0.0010000000000000005,0.018799999999999997,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282549.3991451,q,0.0010000000000000005,0.018999999999999996,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282549.4169118,q,0.0010000000000000005,0.019199999999999995,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282549.4502175,q,0.0010000000000000005,0.019399999999999994,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282549.4651713,q,0.0010000000000000005,0.019599999999999992,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282549.480183,q,0.0010000000000000005,0.01979999999999999,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282549.5000658,q,0.0010000000000000005,0.01999999999999999,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282549.5160706,q,0.0010000000000000005,0.02019999999999999,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282549.5476863,q,0.0010000000000000005,0.020399999999999988,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282549.5653877,q,0.0010000000000000005,0.020599999999999986,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282549.5993044,q,0.0010000000000000005,0.020799999999999985,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282549.5993044,q,0.0010000000000000005,0.020999999999999984,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282549.63029,q,0.0010000000000000005,0.021199999999999983,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282549.649738,q,0.0010000000000000005,0.02139999999999998,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282549.665092,q,0.0010000000000000005,0.02159999999999998,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282549.681638,q,0.0010000000000000005,0.02179999999999998,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282549.7004251,q,0.0010000000000000005,0.021999999999999978,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282549.7316213,q,0.0010000000000000005,0.022199999999999977,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282549.7487504,q,0.0010000000000000005,0.022399999999999975,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282549.7661917,q,0.0010000000000000005,0.022599999999999974,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282549.7825444,q,0.0010000000000000005,0.022799999999999973,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282549.8130004,q,0.0010000000000000005,0.022999999999999972,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282549.82866,q,0.0010000000000000005,0.02319999999999997,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282549.8438947,q,0.0010000000000000005,0.02339999999999997,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282549.8655608,q,0.0010000000000000005,0.023599999999999968,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282549.8811939,q,0.0010000000000000005,0.023799999999999967,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282549.9011931,q,0.0010000000000000005,0.023999999999999966,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282549.9295533,q,0.0010000000000000005,0.024199999999999965,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282549.949144,q,0.0010000000000000005,0.024399999999999963,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282549.9650629,q,0.0010000000000000005,0.024599999999999962,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282549.9827518,q,0.0010000000000000005,0.02479999999999996,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282550.0004132,q,0.0010000000000000005,0.02499999999999996,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282550.0328941,,0.0010000000000000005,0.02499999999999996,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282550.0480297,,0.0010000000000000005,0.02499999999999996,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282550.0633574,,0.0010000000000000005,0.02499999999999996,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282550.0839822,,0.0010000000000000005,0.02499999999999996,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282550.1156292,,0.0010000000000000005,0.02499999999999996,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282550.1303499,e,0.0010000000000000005,0.02479999999999996,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282550.1522837,e,0.0010000000000000005,0.024599999999999962,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282550.1680598,e,0.0010000000000000005,0.024399999999999963,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282550.1839206,e,0.0010000000000000005,0.024199999999999965,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282550.2153506,e,0.0010000000000000005,0.023999999999999966,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282550.232489,e,0.0010000000000000005,0.023799999999999967,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282550.2493567,e,0.0010000000000000005,0.023599999999999968,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282550.2649925,e,0.0010000000000000005,0.02339999999999997,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282550.283516,e,0.0010000000000000005,0.02319999999999997,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282550.300773,e,0.0010000000000000005,0.022999999999999972,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282550.333193,e,0.0010000000000000005,0.022799999999999973,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282550.3498087,e,0.0010000000000000005,0.022599999999999974,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282550.3654578,e,0.0010000000000000005,0.022399999999999975,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282550.3826356,e,0.0010000000000000005,0.022199999999999977,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282550.4149842,e,0.0010000000000000005,0.021999999999999978,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282550.4340298,e,0.0010000000000000005,0.02179999999999998,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282550.449081,e,0.0010000000000000005,0.02159999999999998,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282550.4645135,e,0.0010000000000000005,0.02139999999999998,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282550.4823124,e,0.0010000000000000005,0.021199999999999983,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282550.5139308,e,0.0010000000000000005,0.020999999999999984,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282550.5320578,e,0.0010000000000000005,0.020799999999999985,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282550.5488317,e,0.0010000000000000005,0.020599999999999986,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282550.563835,e,0.0010000000000000005,0.020399999999999988,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282550.5949569,e,0.0010000000000000005,0.02019999999999999,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282550.6170862,e,0.0010000000000000005,0.01999999999999999,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282550.6331317,e,0.0010000000000000005,0.01979999999999999,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282550.6483817,e,0.0010000000000000005,0.019599999999999992,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282550.66577,e,0.0010000000000000005,0.019399999999999994,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282550.6816993,e,0.0010000000000000005,0.019199999999999995,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282550.7158656,e,0.0010000000000000005,0.018999999999999996,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282550.7313952,e,0.0010000000000000005,0.018799999999999997,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282550.748287,e,0.0010000000000000005,0.0186,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282550.7661226,e,0.0010000000000000005,0.0184,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282550.7818651,e,0.0010000000000000005,0.0182,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282550.8142083,e,0.0010000000000000005,0.018000000000000002,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282550.829913,e,0.0010000000000000005,0.017800000000000003,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282550.8453124,e,0.0010000000000000005,0.017600000000000005,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282550.866782,e,0.0010000000000000005,0.017400000000000006,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282550.8821485,e,0.0010000000000000005,0.017200000000000007,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282550.9001925,e,0.0010000000000000005,0.017000000000000008,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282550.9328885,e,0.0010000000000000005,0.01680000000000001,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
1789282550.9479918,e,0.0010000000000000005,0.01660000000000001,-0.002600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
